retweets,likes,Subjectivity,Polarity
0,1,0.7,0.1
521,0,0.0,0.0
0,1,0.3,0.0
148,0,0.0,0.0
6,0,0.1,0.0
0,1,0.6,-0.2
46792,0,0.0,0.0
0,1,0.0,0.0
521,0,0.0,0.0
7,0,0.0,0.0
46792,0,0.0,0.0
46792,0,0.0,0.0
21,0,0.0,0.0
0,4,0.0,0.0
2,0,0.0,0.0
521,0,0.0,0.0
0,1,0.0,0.0
0,2,0.0,0.0
521,0,0.0,0.0
2,6,0.0,0.0
521,0,0.0,0.0
34,0,0.2,0.0
0,1,0.6,0.9
21,21,0.0,0.0
521,0,0.0,0.0
46791,0,0.0,0.0
77,0,0.4,0.2
0,2,0.2,0.2
0,4,0.0,0.0
521,0,0.0,0.0
521,0,0.0,0.0
305,0,0.0,0.0
521,0,0.0,0.0
4,0,0.0,0.0
0,1,0.8,0.3
521,0,0.0,0.0
521,0,0.0,0.0
0,3,0.6,0.4
0,1,0.3,0.4
521,0,0.0,0.0
0,5,0.2,0.0
39,0,0.0,0.0
521,0,0.0,0.0
0,1,1.0,0.1
521,0,0.0,0.0
19,0,0.0,0.0
218,0,0.0,0.0
19,0,0.0,0.0
33,0,0.0,0.0
521,0,0.0,0.0
33,0,0.0,0.0
419,0,0.0,0.0
372,0,0.3,0.2
0,6,0.5,0.3
521,0,0.0,0.0
19,0,0.0,0.0
419,0,0.0,0.0
521,0,0.0,0.0
1,2,0.0,0.0
848,0,0.9,-0.6
0,1,0.5,0.0
521,0,0.0,0.0
0,1,0.0,0.0
55,212,0.5,0.1
21,0,0.0,0.0
521,0,0.0,0.0
521,0,0.0,0.0
49,0,0.3,0.2
521,0,0.0,0.0
0,1,0.3,0.0
521,0,0.0,0.0
1,16,0.2,0.0
1,12,0.0,0.0
521,0,0.0,0.0
33,0,0.0,0.0
521,0,0.0,0.0
521,0,0.0,0.0
33,0,0.0,0.0
0,1,0.5,0.0
521,0,0.0,0.0
0,2,0.2,0.1
521,0,0.0,0.0
0,2,0.5,0.2
6,3,0.7,-0.1
0,1,0.0,0.0
521,0,0.0,0.0
34,0,0.2,0.0
521,0,0.0,0.0
1,14,0.0,0.0
848,0,0.9,-0.6
768,0,0.2,-0.1
372,0,0.3,0.2
6,0,0.0,0.0
521,0,0.0,0.0
66,0,0.0,0.0
0,1,0.0,0.0
0,6,0.0,0.0
521,0,0.0,0.0
21,0,0.2,0.0
305,0,0.0,0.0
21,0,0.0,0.0
0,2,0.5,-0.2
1,0,0.0,0.0
521,0,0.0,0.0
521,0,0.0,0.0
521,0,0.0,0.0
19,0,0.0,0.0
33,0,0.0,0.0
15,0,0.1,0.0
0,12,0.3,0.2
92,0,0.7,0.5
521,0,0.0,0.0
521,0,0.0,0.0
19,0,0.0,0.0
521,0,0.0,0.0
521,0,0.0,0.0
53,0,0.0,0.0
521,0,0.0,0.0
521,0,0.0,0.0
2,0,0.2,-0.2
521,0,0.0,0.0
521,0,0.0,0.0
521,0,0.0,0.0
521,0,0.0,0.0
15,0,0.1,0.0
33,0,0.0,0.0
6,26,0.4,-0.2
521,0,0.0,0.0
0,1,0.3,0.0
0,1,0.5,0.4
5,0,0.5,0.5
25,0,0.2,0.2
25,0,0.2,0.2
521,0,0.0,0.0
521,0,0.0,0.0
1,0,0.2,0.0
33,0,0.0,0.0
521,0,0.0,0.0
22,0,0.0,0.0
0,3,0.5,0.3
521,0,0.0,0.0
0,1,0.0,0.0
768,0,0.2,-0.1
521,0,0.0,0.0
202,0,0.0,0.0
521,0,0.0,0.0
0,17,0.0,0.0
1,0,0.7,0.9
521,0,0.0,0.0
202,0,0.0,0.0
25,0,0.2,0.2
0,4,0.0,0.0
19,0,0.0,0.0
25,0,0.2,0.2
1,0,0.2,0.0
305,0,0.0,0.0
46791,0,0.0,0.0
1,0,0.3,0.2
521,0,0.0,0.0
6,0,0.0,0.0
521,0,0.0,0.0
521,0,0.0,0.0
21,0,0.0,0.0
521,0,0.0,0.0
521,0,0.0,0.0
19,26,0.0,0.0
4,0,0.3,0.2
521,0,0.0,0.0
0,1,0.5,0.0
130,0,0.8,0.4
33,0,0.0,0.0
7,0,0.0,0.0
0,2,0.0,0.0
305,0,0.0,0.0
521,0,0.0,0.0
0,1,0.0,0.0
2,0,0.5,0.5
521,0,0.0,0.0
25,0,0.2,0.2
0,4,0.0,0.0
521,763,0.0,0.0
0,5,0.0,0.0
46791,0,0.0,0.0
0,1,0.2,0.2
1,0,0.0,0.0
0,4,0.0,0.0
0,4,0.3,-0.2
0,2,0.3,0.2
49,0,0.3,0.2
1,19,0.0,0.0
0,1,0.0,0.0
7,0,0.0,0.0
0,2,0.6,0.3
848,0,0.9,-0.6
21,0,0.0,0.0
33,0,0.0,0.0
230,0,0.6,0.4
3,190,0.5,0.1
46791,0,0.0,0.0
46791,0,0.0,0.0
4,0,0.3,0.2
25,0,0.2,0.2
131,0,0.0,0.0
0,1,0.7,0.5
1,0,0.0,0.0
0,5,0.3,0.2
0,1,0.3,0.2
4,9,0.3,0.2
21,0,0.0,0.0
4,0,0.0,0.0
0,2,0.0,0.0
0,6,0.6,0.1
77,0,0.4,0.2
77,0,0.4,0.2
305,0,0.0,0.0
0,22,0.3,0.3
2,0,1.0,0.0
50,0,0.0,0.0
21,0,0.0,0.0
33,0,0.0,0.0
1,0,0.1,0.0
0,5,0.6,0.3
22,0,0.0,0.0
25,47,0.2,0.2
46791,0,0.0,0.0
0,1,0.6,-0.3
0,1,0.0,0.0
8,0,0.3,0.2
1,1,0.3,0.2
148,0,0.0,0.0
1,0,0.0,0.0
0,14,0.3,0.2
768,0,0.2,-0.1
0,1,0.7,0.0
768,0,0.2,-0.1
305,0,0.0,0.0
202,0,0.0,0.0
0,7,0.1,0.0
0,15,0.3,0.2
1,0,0.5,0.3
768,0,0.2,-0.1
848,0,0.9,-0.6
37,0,0.0,0.0
33,0,0.0,0.0
1,0,0.1,0.0
46791,0,0.0,0.0
15,0,0.2,0.1
17,0,0.3,0.0
768,0,0.2,-0.1
46791,0,0.0,0.0
305,0,0.0,0.0
7,0,0.0,0.0
148,0,0.0,0.0
419,0,0.0,0.0
29,0,0.0,0.0
46791,0,0.0,0.0
305,0,0.0,0.0
8,0,0.3,0.1
419,0,0.0,0.0
0,4,0.3,0.2
4,44,0.0,0.0
0,1,0.0,0.0
3,303,0.4,0.2
1,1,0.0,0.0
202,0,0.0,0.0
419,0,0.0,0.0
2,1,0.0,0.0
1,0,0.0,0.0
33,0,0.0,0.0
16,0,0.3,0.3
1,0,0.0,0.0
10,19,0.4,0.4
202,0,0.0,0.0
4,8,0.0,0.0
17,0,0.3,0.0
3,2,0.2,0.2
0,1,0.5,0.3
0,1,0.0,0.0
33,0,0.0,0.0
1,0,1.0,0.1
33,0,0.0,0.0
46791,0,0.0,0.0
7,0,0.3,0.1
21,0,0.2,0.0
0,1,0.4,-0.0
0,10,0.4,0.1
1,2,0.4,0.0
4,0,0.0,0.0
134,0,0.0,0.0
33,0,0.0,0.0
0,1,0.7,0.8
0,2,0.0,0.0
2,0,0.4,0.1
768,0,0.2,-0.1
0,1,0.6,-0.4
0,1,0.4,0.0
0,3,0.3,0.1
0,4,0.0,0.0
0,59,1.0,1.0
17,0,0.3,0.0
34,0,0.2,0.0
768,0,0.2,-0.1
0,1,0.0,0.0
34,0,0.2,0.0
37,0,0.5,0.2
33,0,0.0,0.0
0,3,0.6,0.0
0,13,0.5,0.4
4,0,0.5,0.2
66,0,0.0,0.0
2,14,1.0,0.0
0,1,0.6,0.7
33,0,0.0,0.0
0,1,0.0,0.0
0,1,0.7,0.1
134,0,0.0,0.0
1,0,0.0,0.0
1,0,0.4,-0.0
46792,0,0.0,0.0
92,0,0.7,0.5
372,0,0.3,0.2
0,1,0.6,0.0
128,0,0.0,0.0
0,5,0.4,-0.3
0,2,1.0,0.2
0,1,0.3,0.0
33,0,0.0,0.0
34,0,0.2,0.0
0,4,0.2,0.1
53,0,0.0,0.0
0,2,0.4,0.2
37,0,0.5,0.2
15,0,0.1,0.0
0,2,0.2,-0.0
77,0,0.4,0.2
33,0,0.0,0.0
1,1,0.1,0.2
849,0,0.9,-0.6
131,0,0.0,0.0
2,1,0.5,0.5
0,2,0.4,0.1
0,1,0.3,0.2
0,3,0.0,0.0
1,0,0.0,0.0
230,0,0.6,0.4
33,42,0.0,0.0
0,1,0.2,0.2
2,2,1.0,0.8
0,2,0.6,0.2
0,1,0.5,0.2
10,0,0.3,0.4
1,0,0.4,0.0
130,0,0.8,0.4
5,0,0.1,0.0
10,0,0.5,0.0
0,1,0.0,0.0
0,1,0.2,0.2
0,50,0.0,0.0
0,1,0.0,0.0
29,0,0.0,0.0
0,2,0.4,0.1
0,1,0.1,0.0
2,0,0.0,0.0
1,0,0.0,0.0
0,3,0.3,0.0
0,3,0.1,-0.2
41,0,0.0,0.0
0,5,0.0,0.0
7,22,0.0,0.0
17,0,0.3,0.0
0,2,0.4,0.4
34,0,0.2,0.0
21,0,0.0,0.0
46792,0,0.0,0.0
2,2,0.0,0.0
21,36,0.3,-0.2
1,0,0.0,0.0
0,1,0.6,0.4
88,0,0.0,0.0
2,5,0.4,0.1
20253,0,0.0,0.0
2,3,0.4,0.3
0,8,0.6,0.7
17,0,0.3,0.0
1,0,0.2,0.2
1,0,0.0,0.0
0,3,0.4,0.3
34,0,0.2,0.0
0,6,0.0,0.0
134,0,0.0,0.0
0,4,0.0,0.0
10,0,0.3,0.4
41,0,0.0,0.0
0,7,0.3,0.0
34,0,0.2,0.0
66,0,0.0,0.0
0,8,0.4,-0.1
0,1,0.8,-0.4
11,0,0.5,0.1
0,7,0.0,0.0
0,3,0.0,-0.0
0,2,0.0,0.0
46792,0,0.0,0.0
419,0,0.0,0.0
46792,0,0.0,0.0
10,0,0.5,0.0
34,284,0.3,0.0
0,1,0.3,0.0
1,0,0.3,0.1
10,0,0.5,0.0
0,1,0.3,0.8
0,1,0.8,1.0
46346,0,0.0,0.0
0,7,0.2,0.3
124,0,0.6,0.6
0,3,0.4,0.1
2709,0,0.2,0.2
0,2,0.0,0.0
70,0,0.5,0.1
18,0,0.4,0.1
183,0,0.0,0.0
139,0,0.0,0.0
183,0,0.0,0.0
0,1,0.4,0.3
0,1,0.3,0.1
0,1,0.0,0.0
11,0,0.5,0.5
3,0,0.0,0.0
143,0,0.0,0.0
56,0,0.0,0.0
2,14,0.0,0.0
2709,0,0.2,0.2
3,16,0.0,0.0
501,0,0.5,0.1
20,0,0.0,0.0
18,0,0.2,0.0
70,0,0.5,0.1
53,0,0.5,0.6
15,0,0.7,0.2
183,0,0.0,0.0
183,0,0.0,0.0
143,0,0.0,0.0
0,1,0.5,0.5
183,0,0.0,0.0
0,1,1.0,0.8
124,0,0.6,0.6
20,0,0.0,0.0
70,0,0.5,0.1
2709,0,0.2,0.2
0,7,0.6,0.6
13,0,0.0,0.0
183,0,0.0,0.0
66,0,0.0,0.0
183,0,0.0,0.0
46347,0,0.0,0.0
183,0,0.0,0.0
2709,0,0.2,0.2
183,0,0.0,0.0
0,2,0.3,0.0
1,0,0.1,0.0
1,0,0.0,0.0
0,4,0.0,0.0
765,0,0.2,-0.1
0,7,0.0,0.0
124,0,0.6,0.6
0,1,0.2,-0.1
0,2,0.2,0.3
0,1,0.0,0.0
2,5,0.0,0.0
0,2,0.0,0.0
0,3,0.0,0.0
2709,0,0.2,0.2
2,4,0.0,0.0
0,1,0.0,0.0
0,1,0.3,0.3
1,5,0.2,0.1
46789,0,0.0,0.0
419,0,0.0,0.0
148,0,0.0,0.0
2,0,0.2,-0.2
0,1,0.2,0.0
0,2,0.6,0.5
0,6,0.3,0.1
0,9,0.5,0.1
28,0,0.3,0.2
1,6,0.2,0.2
2,0,0.1,0.0
0,6,0.4,0.3
0,6,0.3,0.1
0,1,0.6,1.0
128,0,0.0,0.0
46268,0,0.3,0.0
1,0,0.5,0.1
5,0,0.1,0.0
4,0,0.6,-0.1
0,1,0.0,0.0
0,1,0.3,0.2
0,2,1.0,0.0
77,0,0.4,0.2
127,0,0.3,0.2
0,2,0.0,0.0
17,0,0.3,0.0
10,0,0.5,0.0
8,0,0.1,0.0
0,8,0.3,0.2
46788,0,0.0,0.0
4,0,0.0,0.0
16,0,0.3,0.3
0,1,0.6,0.4
0,100,0.1,-0.1
41,152,0.2,0.0
1,0,0.0,0.0
10,0,0.5,0.0
15,212,0.3,0.0
1,0,0.0,0.0
17,0,0.3,0.0
768,0,0.2,-0.1
0,3,0.3,0.4
22,0,0.0,0.0
1,0,0.5,0.0
10,13,0.3,0.2
1,0,0.0,0.0
419,0,0.0,0.0
0,1,0.3,0.2
768,0,0.2,-0.1
230,0,0.6,0.4
230,0,0.6,0.4
1,0,0.0,0.0
0,3,0.2,0.1
1,0,0.0,0.0
2,0,0.6,0.0
849,0,0.9,-0.6
148,0,0.0,0.0
1,0,0.0,0.0
37,0,0.5,0.2
768,0,0.2,-0.1
46788,0,0.0,0.0
0,10,0.0,0.0
0,3,0.4,0.3
4,7,0.0,0.0
305,0,0.0,0.0
0,1,0.5,0.5
0,1,0.0,0.0
1,1,0.4,0.1
0,2,0.7,0.4
46788,0,0.0,0.0
0,4,0.6,-0.1
1,3,0.0,0.0
0,1,0.0,0.0
0,1,0.3,0.0
202,0,0.0,0.0
0,1,0.4,0.2
0,1,0.0,0.0
202,0,0.0,0.0
0,1,0.0,0.0
0,1,0.0,0.0
0,1,0.0,0.0
6,0,0.1,0.0
0,1,0.2,0.2
59,87,0.2,0.2
0,1,0.1,0.0
0,2,0.1,0.1
0,20,0.0,0.0
77,0,0.4,0.2
5,3,0.1,0.0
1,0,0.0,0.0
6,6,0.6,0.5
768,0,0.2,-0.1
46788,0,0.0,0.0
1,0,0.2,-0.2
0,13,0.0,0.0
6,0,1.0,0.0
46788,0,0.0,0.0
131,0,0.0,0.0
849,0,0.9,-0.6
46788,0,0.0,0.0
46788,0,0.0,0.0
46788,0,0.0,0.0
0,1,0.3,0.2
1,4,0.0,0.0
6,0,0.1,0.0
305,0,0.0,0.0
11,0,0.7,0.6
0,2,1.0,-0.9
4,0,0.5,-0.3
0,2,0.5,0.2
4,0,0.0,0.0
0,1,1.0,0.0
1,1,0.2,-0.1
77,0,0.4,0.2
0,2,1.0,-0.6
0,1,0.0,0.0
3,0,0.2,0.0
0,2,0.5,-0.0
46789,0,0.0,0.0
419,0,0.0,0.0
31,86,0.4,0.2
22,0,0.0,0.0
1,0,0.2,0.1
0,21,0.0,0.0
50,0,0.0,0.0
0,3,0.5,0.1
305,0,0.0,0.0
46789,0,0.0,0.0
94,0,0.3,0.2
43,0,0.0,0.0
49,0,0.3,0.2
202,0,0.0,0.0
8,0,0.8,0.8
0,1,0.4,-0.1
0,1,0.4,-0.1
37,0,0.5,0.2
54,0,0.0,0.0
46789,0,0.0,0.0
0,1,0.0,0.0
2,0,0.0,0.0
46789,0,0.0,0.0
77,0,0.4,0.2
0,1,0.6,0.1
1,0,0.0,0.0
0,3,0.4,0.8
1,1,0.0,0.0
0,6,0.4,1.0
0,1,0.4,0.4
768,0,0.2,-0.1
1,3,0.7,0.9
0,1,0.1,-0.2
0,12,0.2,-0.3
11,0,0.3,0.2
50,0,0.0,0.0
7,0,0.0,0.0
7,0,0.6,0.3
0,1,0.3,-0.1
0,2,0.6,0.3
0,3,0.6,-0.2
3,0,0.1,0.0
127,0,0.3,0.2
2,6,0.3,0.0
768,0,0.2,-0.1
0,1,0.4,0.1
0,1,0.3,0.3
0,20,0.3,0.6
5,8,0.1,0.0
0,1,1.0,0.3
0,3,0.3,-0.1
0,1,0.5,0.3
768,0,0.2,-0.1
128,0,0.0,0.0
28,0,0.3,0.2
46788,0,0.0,0.0
77,0,0.4,0.2
3,0,0.7,0.3
6,0,0.1,0.0
23,0,0.0,0.0
419,0,0.0,0.0
768,0,0.2,-0.1
0,1,0.0,0.0
7,0,0.2,-0.1
305,0,0.0,0.0
768,0,0.2,-0.1
8,0,0.1,0.0
0,1,0.2,0.1
5,0,0.3,-0.2
58,0,0.5,0.5
0,10,0.3,0.2
22,0,0.0,0.0
46794,0,0.0,0.0
0,1,0.5,-0.2
0,4,0.4,-0.2
768,0,0.2,-0.1
23,0,0.0,0.0
8,0,0.1,0.0
22,0,0.0,0.0
0,2,0.3,0.2
0,23,0.6,-0.1
1,81,0.5,0.1
46794,0,0.0,0.0
1,2,0.6,0.2
0,1,0.5,0.2
768,0,0.2,-0.1
2,0,0.0,0.0
0,2,0.4,0.3
0,3,0.2,0.2
0,1,0.0,0.0
0,1,0.0,0.0
0,1,0.0,0.0
21,0,0.2,0.0
0,4,0.0,0.0
8,10,0.1,0.0
3,2,0.5,0.5
0,1,0.0,0.0
0,2,0.3,0.1
77,0,0.4,0.2
768,0,0.2,-0.1
21,39,0.2,0.0
0,1,0.0,0.0
0,1,0.0,0.0
5,6,0.5,0.3
1,1,0.4,0.0
46794,0,0.0,0.0
768,0,0.2,-0.1
0,1,0.4,0.2
230,0,0.6,0.4
148,0,0.0,0.0
305,0,0.0,0.0
0,1,0.3,-0.1
10,0,0.3,0.4
1,0,0.4,-0.3
77,0,0.4,0.2
230,0,0.6,0.4
0,1,0.0,0.0
77,0,0.4,0.2
66,0,0.0,0.0
0,3,0.5,0.5
148,0,0.0,0.0
849,0,0.9,-0.6
46794,0,0.0,0.0
148,0,0.0,0.0
0,1,0.6,0.1
0,1,1.0,0.0
38,0,0.8,-0.2
768,0,0.2,-0.1
1,0,0.4,0.3
22,0,0.0,0.0
0,1,0.7,-0.2
849,0,0.9,-0.6
0,1,0.5,0.2
4,0,0.0,0.0
1,0,0.6,0.3
0,1,0.3,0.1
1,0,0.0,0.0
0,1,0.9,-0.2
768,0,0.2,-0.1
22,41,0.0,0.0
768,0,0.2,-0.1
0,1,0.3,0.1
1,0,0.8,0.6
29,0,0.0,0.0
13,56,0.6,0.4
0,2,0.3,0.1
0,1,0.0,0.0
1,0,0.1,-0.0
1,0,0.2,0.0
4,6,0.4,0.8
1,1,0.0,-0.0
849,0,0.9,-0.6
0,1,0.4,0.0
148,0,0.0,0.0
849,0,0.9,-0.6
2,0,0.2,0.0
1,5,0.2,0.0
0,8,0.0,0.0
0,2,0.6,0.0
49,0,0.3,0.2
0,6,0.0,0.0
0,1,0.0,0.0
0,1,1.0,0.8
148,0,0.0,0.0
46791,0,0.0,0.0
305,0,0.0,0.0
0,1,0.0,0.0
92,0,0.7,0.5
0,7,0.4,-0.3
47,0,0.8,0.6
25,0,0.2,0.0
0,1,0.2,0.0
1,0,0.0,0.0
0,1,0.0,0.0
4,0,0.0,0.0
504,0,0.5,0.1
46355,0,0.0,0.0
0,1,0.4,0.4
0,1,0.6,0.0
192,0,0.0,0.0
0,1,0.2,0.2
192,0,0.0,0.0
2729,0,0.2,0.2
0,1,0.5,0.5
0,1,0.0,0.0
1,1,0.5,0.2
192,0,0.0,0.0
2729,0,0.2,0.2
0,2,0.0,0.0
0,2,1.0,-0.2
3,0,0.0,0.0
192,0,0.0,0.0
0,3,0.5,0.1
2729,0,0.2,0.2
46355,0,0.0,0.0
295,0,0.0,0.0
20,0,0.0,0.0
192,0,0.0,0.0
65,0,0.2,0.2
192,0,0.0,0.0
192,0,0.0,0.0
0,2,0.0,0.0
5,0,0.0,0.0
1,9,0.5,0.5
2,1,0.0,0.0
0,1,0.3,-0.2
1,0,0.4,-0.3
0,1,0.3,0.1
0,1,0.0,0.0
0,3,0.0,0.0
2,0,0.0,0.0
192,0,0.0,0.0
2729,0,0.2,0.2
419,0,0.0,0.0
46791,0,0.0,0.0
3,0,0.3,0.2
50,0,0.0,0.0
1,0,0.0,0.0
7,0,0.0,0.0
66,0,0.0,0.0
140,0,0.8,-0.4
419,0,0.0,0.0
0,1,0.0,0.0
1,0,0.2,-0.1
849,0,0.9,-0.6
0,1,0.8,-0.2
128,0,0.0,0.0
0,2,0.3,-0.2
0,1,1.0,-0.5
4,0,0.2,0.0
0,1,0.0,0.0
1,5,0.5,0.4
305,0,0.0,0.0
128,0,0.0,0.0
0,1,0.0,0.0
66,0,0.0,0.0
46791,0,0.0,0.0
0,2,0.1,-0.1
768,0,0.2,-0.1
0,2,0.5,0.2
130,0,0.8,0.4
0,1,0.0,0.0
29,0,0.0,0.0
148,0,0.0,0.0
0,2,0.4,0.0
1,0,0.2,-0.1
7,0,0.3,0.1
202,0,0.0,0.0
768,0,0.2,-0.1
148,0,0.0,0.0
66,0,0.0,0.0
6,0,0.1,0.0
0,1,1.0,0.9
46789,0,0.0,0.0
50,0,0.0,0.0
66,0,0.0,0.0
0,2,0.1,-0.1
849,0,0.9,-0.6
768,0,0.2,-0.1
28,0,0.3,0.2
49,0,0.3,0.2
768,0,0.2,-0.1
6,0,0.5,-0.1
305,0,0.0,0.0
0,2,0.0,0.0
49,0,0.3,0.2
46789,0,0.0,0.0
37,0,0.5,0.2
134,0,0.0,0.0
7,0,0.0,0.0
0,1,0.1,0.0
6,11,0.1,0.0
10,0,0.3,0.4
0,1,0.5,0.2
218,0,0.0,0.0
5,0,0.3,-0.2
849,0,0.9,-0.6
3,0,0.7,0.3
46789,0,0.0,0.0
7,0,0.6,0.3
3,0,0.7,0.3
10,271,0.3,0.4
0,1,0.8,0.4
52,0,0.5,-0.1
5,0,0.1,0.0
0,24,0.2,-0.1
5,0,0.1,0.1
23,0,0.0,0.0
0,1,0.5,0.2
3,0,0.0,0.0
372,0,0.3,0.2
768,0,0.2,-0.1
5,9,0.5,0.4
66,0,0.0,0.0
0,5,0.6,0.2
305,0,0.0,0.0
849,0,0.9,-0.6
0,1,0.0,0.0
3,53,0.5,0.2
0,2,0.5,0.4
92,0,0.7,0.5
768,0,0.2,-0.1
37,0,0.5,0.2
768,0,0.2,-0.1
0,3,0.0,0.0
1,6,0.4,0.1
1,1,0.2,0.0
66,0,0.0,0.0
37,0,0.5,0.2
0,5,0.5,0.3
768,0,0.2,-0.1
768,0,0.2,-0.1
0,1,0.3,-0.2
2,0,0.0,0.0
1,24,0.0,0.0
18,0,0.5,-0.3
46789,0,0.0,0.0
66,0,0.0,0.0
1,7,0.5,0.1
77,0,0.4,0.2
16,0,0.3,0.3
768,0,0.2,-0.1
768,0,0.2,-0.1
94,0,0.3,0.2
87,0,0.0,0.0
11,0,0.5,0.5
0,1,0.0,0.0
0,1,0.0,0.0
0,2,0.3,0.1
49,0,0.3,0.2
94,0,0.3,0.2
134,0,0.0,0.0
0,4,0.6,0.4
0,32,0.5,0.2
0,1,0.4,-0.1
419,0,0.0,0.0
768,0,0.2,-0.1
46787,0,0.0,0.0
5,0,0.1,0.1
0,1,0.6,0.2
5,5,0.1,0.1
0,5,0.5,0.2
0,2,0.4,0.6
0,4,0.0,0.0
1,1,0.1,0.0
3,0,0.0,0.0
0,4,0.7,0.8
46787,0,0.0,0.0
0,3,0.6,0.4
0,1,0.8,0.2
1,1,0.0,0.0
305,0,0.0,0.0
54,0,0.0,0.0
128,0,0.0,0.0
46787,0,0.0,0.0
0,1,0.8,0.4
0,3,0.3,0.3
1,0,0.2,-0.0
768,0,0.2,-0.1
130,0,0.8,0.4
54,0,0.0,0.0
148,0,0.0,0.0
37,0,0.5,0.2
29,0,0.0,0.0
0,3,0.5,0.4
67,0,0.1,0.0
1,0,0.9,-0.7
0,1,0.5,0.1
128,0,0.0,0.0
23,0,0.0,0.0
0,77,0.5,-0.3
0,2,0.0,0.0
26,0,0.1,0.0
46787,0,0.0,0.0
3,3,0.0,0.0
153,0,0.8,0.5
202,0,0.0,0.0
768,0,0.2,-0.1
0,1,0.3,0.4
66,0,0.0,0.0
1,1,0.5,0.1
46787,0,0.0,0.0
0,3,0.1,0.0
0,1,0.2,0.2
849,0,0.9,-0.6
0,3,0.5,0.0
94,0,0.3,0.2
2,2,0.0,0.0
46787,0,0.0,0.0
67,0,0.1,0.0
0,4,0.4,-0.2
37,0,0.5,0.2
0,1,0.5,0.5
3,0,0.0,0.0
0,1,0.3,0.5
23,0,0.0,0.0
3,6,0.0,0.0
94,0,0.3,0.2
66,0,0.0,0.0
0,2,0.0,0.0
6,0,0.0,0.0
1,0,0.5,0.5
0,1,0.6,0.4
0,2,0.5,0.3
46787,0,0.0,0.0
0,3,0.5,0.3
20249,0,0.0,0.0
0,2,0.0,0.0
66,0,0.0,0.0
134,0,0.0,0.0
23,0,0.0,0.0
4,0,0.2,0.0
0,7,0.5,-0.1
46787,0,0.0,0.0
66,0,0.0,0.0
1,13,0.0,0.0
46787,0,0.0,0.0
128,0,0.0,0.0
0,2,0.0,0.0
0,2,0.6,0.7
0,1,1.0,0.1
8,0,0.3,0.2
0,1,1.0,0.3
0,2,0.0,0.0
419,0,0.0,0.0
1,9,0.2,0.3
54,0,0.0,0.0
37,171,0.5,0.3
0,3,0.4,-0.2
3,0,0.4,0.1
15,0,1.0,0.0
2,0,0.0,0.0
13,0,0.2,0.0
14,0,1.0,0.0
13,0,0.2,0.0
1,0,0.4,0.4
34,0,0.7,0.5
13,0,1.0,0.0
0,1,0.5,0.5
1,0,0.2,0.1
69,0,0.2,-0.1
273,0,0.5,-0.3
12,0,0.4,0.3
1356,0,0.0,0.0
1,0,0.5,0.2
15,0,1.0,0.0
1356,0,0.0,0.0
5,0,0.3,0.5
13,0,1.0,0.0
21,0,0.7,-0.4
15,0,0.0,0.0
0,4,0.5,0.4
16,0,0.3,0.2
371,0,1.0,0.0
21,0,0.7,-0.4
15,0,0.0,0.0
1,0,0.5,0.3
1,0,0.1,-0.2
5,0,0.3,0.3
19,0,0.0,0.0
16,0,0.3,0.2
16,0,0.3,0.2
0,1,0.0,0.0
0,1,0.5,0.2
21,0,0.7,-0.4
1886,0,0.0,0.0
17,0,0.3,0.2
7,0,0.3,0.2
1356,0,0.0,0.0
0,1,0.6,0.4
15,0,0.0,0.0
4,0,0.0,0.0
17,0,0.3,0.2
21,0,0.7,-0.4
21,0,0.7,-0.4
0,1,0.0,0.0
87,0,0.4,0.3
0,1,0.6,0.4
15,0,0.0,0.0
13,0,0.2,0.0
15,0,0.0,0.0
13,0,0.2,0.0
21,0,0.7,-0.4
46268,0,0.3,0.0
15,0,0.0,0.0
15,0,1.0,0.0
21,0,0.7,-0.4
17,0,0.3,0.2
0,2,0.5,-0.2
0,1,0.4,-0.2
0,1,0.4,0.3
1893,0,0.0,0.0
0,1,1.0,-0.5
1368,0,0.0,0.0
38,0,0.3,0.2
4,0,0.0,0.0
34,0,0.7,-0.4
0,1,1.0,1.0
7,0,0.0,0.0
38,0,0.3,0.2
12,0,0.4,0.3
20,0,0.1,0.0
0,1,0.7,-0.1
0,3,0.2,0.1
1,0,0.4,0.2
0,3,0.4,-0.1
0,1,0.4,0.1
46788,0,0.0,0.0
1894,0,0.0,0.0
34,0,0.7,-0.4
18,0,0.0,0.0
0,1,0.2,0.3
34,0,0.7,-0.4
1369,0,0.0,0.0
2,2,0.2,0.1
0,2,0.9,-0.6
18,0,0.0,0.0
1894,0,0.0,0.0
38,0,0.3,0.2
38,0,0.3,0.2
18,0,0.0,0.0
0,1,0.4,0.0
1,1,0.4,-0.1
4139,0,0.0,0.0
38,0,0.3,0.2
1,2,0.5,0.3
34,0,0.7,-0.4
20,0,0.1,0.0
4,0,0.0,0.0
19,0,1.0,0.0
18,0,0.0,0.0
0,3,0.2,-0.2
110,0,0.0,0.0
0,1,0.5,0.3
18,0,0.0,0.0
34,0,0.7,-0.4
18,0,0.0,0.0
0,3,0.3,0.2
0,1,0.0,0.0
34,0,0.7,-0.4
20,0,0.1,0.0
17,0,1.0,0.0
34,0,0.7,-0.4
14,0,1.0,-0.4
34,0,0.7,-0.4
34,0,0.7,-0.4
0,2,0.0,0.0
38,0,0.3,0.2
1371,0,0.0,0.0
34,33,0.3,-0.1
19,0,1.0,0.0
