retweets,likes,Subjectivity,Polarity
195,0,0.2,-0.1
3,7,0.6,0.1
361,0,0.9,0.3
352,0,1.0,0.0
1,0,0.6,0.6
70,0,0.7,-0.0
4,0,0.5,0.1
16,0,0.0,0.0
38,0,0.4,0.2
0,1,0.3,0.1
0,2,0.6,0.2
2,12,0.8,0.2
1,0,0.0,0.0
68,0,0.2,0.2
15,0,1.0,0.0
0,1,0.3,0.2
77,0,0.2,0.2
169,0,1.0,0.0
0,4,0.7,0.3
12,0,0.4,0.1
6,0,0.0,0.0
8,13,0.7,0.3
235,0,0.5,0.5
36,0,0.6,0.4
77,0,0.2,0.2
15,0,0.0,0.0
4,0,0.0,0.0
118,0,0.5,0.5
77,0,0.2,0.2
33,0,0.0,0.0
77,0,0.2,0.2
77,0,0.2,0.2
33,0,1.0,0.0
77,0,0.2,0.2
1,0,0.7,0.3
1029,0,0.0,0.0
2,0,0.0,0.0
13,9,0.6,-0.3
23,0,0.0,0.0
111,0,0.0,0.0
36,0,0.6,0.4
15,0,0.4,0.1
3,0,0.5,0.5
0,1,0.3,0.2
89,0,0.0,0.0
0,1,0.4,-0.1
89,0,0.0,0.0
9,0,0.5,0.2
29,0,0.0,0.0
16,0,1.0,0.2
31,0,0.6,0.6
36,0,0.6,0.4
5,4,1.0,0.0
89,0,0.0,0.0
0,2,0.5,0.5
169,0,1.0,0.0
89,0,0.0,0.0
73,0,1.0,0.0
1625,0,0.0,0.0
34,0,0.0,0.0
67,0,0.5,0.5
9,0,0.0,0.0
9,0,0.5,0.2
72,0,0.5,0.2
89,0,0.0,0.0
305,0,0.0,0.0
29,0,0.0,0.0
69,0,0.6,0.1
1,0,0.5,0.4
305,0,0.0,0.0
1,0,0.4,0.1
169,0,1.0,0.0
89,0,0.0,0.0
197,0,0.6,-0.2
41,0,0.0,0.0
305,0,0.0,0.0
1,0,0.0,0.0
89,0,0.0,0.0
21,0,0.7,-0.0
47,0,0.0,0.0
41,0,0.0,0.0
444,0,0.5,0.2
1,0,0.0,0.0
0,1,0.0,0.0
1,1,0.0,0.0
39,0,0.4,0.2
89,0,0.0,0.0
3,0,0.0,0.0
0,1,0.0,0.0
7,0,1.0,0.0
1,0,0.0,0.0
9,0,0.5,0.2
0,1,0.1,0.0
0,1,0.0,0.0
0,1,0.0,0.0
17,0,0.2,0.0
528,0,0.0,0.0
118,0,0.5,0.5
3,0,0.3,0.2
9,0,0.5,0.2
1,0,0.7,0.6
21,0,0.0,0.0
444,0,0.5,0.2
6,0,0.0,0.0
89,0,0.0,0.0
6,0,0.0,0.0
89,0,0.0,0.0
89,0,0.0,0.0
17,0,0.2,0.0
89,0,0.0,0.0
0,1,0.0,0.0
1,1,0.0,0.0
0,1,0.5,0.0
56,0,0.0,0.0
1,0,0.1,0.1
305,0,0.0,0.0
89,0,0.0,0.0
89,0,0.0,0.0
1,0,0.0,0.0
37,0,0.6,0.4
6,0,1.0,0.0
136,0,0.2,0.2
21,0,0.0,0.0
6,10,0.2,0.0
444,0,0.5,0.2
9,0,0.6,0.9
89,0,0.0,0.0
0,1,0.1,0.0
5,0,0.6,0.6
16,0,0.6,0.4
67,0,0.5,0.5
37,0,0.6,0.4
1,0,0.0,0.0
37,0,0.6,0.4
167,0,0.7,0.3
9,0,0.6,0.9
89,0,0.0,0.0
169,0,1.0,0.0
89,0,0.0,0.0
1,2,0.5,0.4
16,0,1.0,0.2
89,0,0.0,0.0
89,0,0.0,0.0
164,0,0.7,0.1
2,0,0.0,0.0
9,0,0.6,0.9
89,0,0.0,0.0
1,0,0.2,-0.1
13,0,0.0,0.0
201,0,0.5,0.5
6,22,0.2,0.1
16,0,1.0,0.2
2,0,0.6,0.4
89,0,0.0,0.0
9,6,0.5,0.2
89,0,0.0,0.0
14,0,0.0,0.0
37,0,0.6,0.4
89,0,0.0,0.0
89,0,0.0,0.0
0,1,0.6,0.5
169,0,1.0,0.0
8,0,0.0,0.0
2,1,0.6,0.4
12,0,0.5,0.5
3,4,0.0,0.0
45,0,0.5,0.5
2,0,0.7,0.1
7,0,0.2,0.2
92,0,1.0,0.0
89,0,0.0,0.0
89,0,0.0,0.0
15,0,1.0,0.0
167,0,0.7,0.3
0,1,1.0,0.0
89,0,0.0,0.0
9,0,0.5,0.2
89,0,0.0,0.0
29,0,0.0,0.0
9,0,0.6,0.9
73,0,1.0,0.0
37,0,0.6,0.4
42,0,0.0,0.0
3,0,0.7,0.3
40,0,0.2,0.0
66,0,1.0,0.0
17,0,0.0,0.0
1,2,0.2,0.2
9,0,0.2,0.2
1,2,0.3,-0.0
4,0,0.4,0.4
37,205,0.6,0.4
8,0,0.0,0.0
0,2,0.0,0.0
66,0,1.0,0.0
9,0,0.5,0.2
89,0,0.0,0.0
66,0,1.0,0.0
8,0,0.0,0.0
2,0,0.4,-0.2
2,0,0.1,0.0
363,0,0.9,0.3
169,0,1.0,0.0
1,0,0.3,-0.3
151,0,0.0,0.0
268,0,0.7,0.2
385,0,0.2,0.0
12,0,0.4,0.1
18,0,0.0,0.0
96,0,0.0,0.0
723,0,0.2,-0.1
363,0,0.9,0.3
21,0,0.0,0.0
5,0,0.0,0.0
107,0,1.0,0.0
56,0,0.0,0.0
29,0,0.0,0.0
89,0,0.0,0.0
11,0,0.3,-0.2
16,0,1.0,0.2
184,0,0.0,0.0
21,0,0.0,0.0
89,0,0.0,0.0
9,0,0.0,0.0
0,1,0.2,0.2
92,0,1.0,0.0
0,3,0.1,0.0
9,0,0.6,0.9
21,0,0.0,0.0
0,2,0.2,-0.1
0,3,0.0,0.0
16,0,1.0,0.2
40,0,0.2,0.0
1,0,0.0,0.0
89,0,0.0,0.0
15,0,1.0,0.0
17,0,0.2,0.0
365,0,1.0,0.0
0,1,0.0,0.0
21,0,0.0,0.0
0,1,0.6,0.2
89,123,0.0,0.0
1,0,0.4,0.1
13,0,0.0,0.0
40,0,0.2,0.0
2,0,0.6,0.1
170,0,0.3,0.1
15,0,0.0,0.0
32,0,0.0,0.0
51,0,0.5,0.5
169,0,1.0,0.0
0,1,0.0,0.0
20,0,0.1,0.0
201,0,0.5,0.5
1,2,0.5,0.0
1,0,0.5,-0.1
30,0,0.2,-0.0
2548,0,0.5,-0.2
16,0,1.0,0.2
2,0,0.0,0.0
16,0,1.0,0.2
84,0,0.0,0.0
77,0,0.2,0.2
16,0,1.0,0.2
88,0,0.0,0.0
18,0,0.2,0.0
179,0,1.0,0.0
22,0,0.0,0.0
168,0,0.7,0.3
1,0,0.0,0.0
460,0,0.5,0.2
4,0,0.2,0.0
20,43,1.0,0.2
51,0,1.0,0.1
205,0,0.5,0.5
368,0,0.9,0.3
1,1,0.0,0.0
13,0,0.8,0.2
0,1,0.2,0.2
18,0,0.2,0.0
1095,0,0.0,0.0
528,0,0.1,-0.1
1,3,0.0,0.0
9,0,0.0,0.0
79,0,0.7,-0.0
1,0,0.0,0.0
19,0,0.6,0.4
80,0,1.0,0.0
8,0,0.0,0.0
18,0,0.2,0.0
376,0,1.0,0.0
460,0,0.5,0.2
1,0,0.0,0.0
23,0,0.0,0.0
0,23,0.0,0.0
179,0,1.0,0.0
22,0,0.7,-0.0
0,1,0.3,0.2
27,0,0.0,0.0
1625,0,0.0,0.0
169,0,0.7,0.1
1,5,0.5,0.5
22,0,0.0,0.0
19,0,0.6,0.4
25,0,0.0,0.0
205,0,0.5,0.5
169,0,0.7,0.1
393,0,0.2,0.0
205,0,0.5,0.5
29,0,0.0,0.0
11,0,0.0,0.0
22,0,0.0,0.0
63,0,0.0,0.0
8,0,0.0,0.0
1,1,0.5,0.5
20,0,0.0,0.0
72,0,0.5,0.2
6,0,0.0,0.0
16,0,0.4,0.1
35,0,0.2,0.2
179,0,1.0,0.0
240,0,0.0,0.0
169,0,0.7,0.1
7,0,0.2,0.2
80,0,1.0,0.0
1595,0,0.0,0.0
80,0,1.0,0.0
0,1,0.5,0.5
31,0,0.1,0.0
376,0,1.0,0.0
19,0,1.0,0.0
1,0,1.0,1.0
53,0,0.5,0.5
9,0,0.0,0.0
20,0,0.0,0.0
22,0,0.0,0.0
0,1,0.5,0.0
10,0,0.2,0.1
48,0,0.0,0.0
1,2,1.0,1.0
179,0,1.0,0.0
80,0,1.0,0.0
460,0,0.5,0.2
0,3,0.0,0.0
343,0,0.0,0.0
9,0,0.0,0.0
38,0,0.0,0.0
43,0,0.2,0.0
2,0,0.7,-0.4
9,0,0.2,0.2
43,0,0.2,0.0
1,0,0.0,0.0
1,3,0.0,0.0
460,0,0.5,0.2
2,0,0.0,0.0
5,0,0.3,0.2
53,0,0.5,0.5
4,0,0.0,0.0
31,0,0.2,-0.0
44,0,0.0,0.0
0,1,0.5,0.1
1,1,0.0,0.0
9,0,0.5,0.2
0,1,0.4,-0.1
4,0,0.6,0.5
7,32,0.0,0.0
38,0,0.0,0.0
2,0,1.0,0.0
1,0,0.0,0.0
1,0,0.0,0.0
18,0,0.2,0.0
528,0,0.0,0.0
10,27,0.0,0.0
43,0,0.2,0.0
393,0,0.2,0.0
43,0,0.2,0.0
281,0,0.1,0.0
69,0,0.6,0.1
460,0,0.5,0.2
376,0,1.0,0.0
18,0,0.2,0.0
0,1,0.6,0.2
31,0,0.2,-0.0
81,0,0.0,0.0
11,0,0.0,0.0
4,0,0.5,0.5
376,0,1.0,0.0
7,0,0.2,0.2
43,0,0.2,0.0
88,0,0.0,0.0
240,0,0.5,0.5
6,0,1.0,0.0
11,0,0.0,0.0
281,0,0.1,0.0
7,0,0.1,0.0
23,0,0.0,0.0
43,0,0.2,0.0
7,0,0.2,0.2
376,0,1.0,0.0
460,0,0.5,0.2
3,0,0.0,0.0
18,0,0.2,0.0
34,0,1.0,0.0
18,0,0.2,0.0
7,0,0.6,0.6
2,0,0.4,-0.1
1,0,0.0,0.0
18,17,0.2,0.0
3,0,0.0,0.0
22,0,0.0,0.0
376,0,1.0,0.0
1,1,0.0,0.0
22,0,0.0,0.0
0,2,0.0,0.0
20,0,0.0,0.0
58,0,0.2,0.2
48,0,0.0,0.0
43,0,0.2,0.0
11,0,0.0,0.0
0,4,0.3,0.2
21,0,0.5,0.2
31,0,0.2,-0.0
90,0,0.0,0.0
43,0,0.2,0.0
1,0,0.2,0.1
1,0,0.4,-0.1
43,0,0.2,0.0
0,1,1.0,0.0
30,0,0.0,0.0
46,0,0.6,-0.2
205,0,0.5,0.5
43,0,0.2,0.0
243,0,0.7,-0.4
7,0,0.2,0.2
5,0,0.0,0.0
376,0,1.0,0.0
9,0,0.0,0.0
108,0,1.0,0.0
0,2,0.5,0.4
35,0,0.5,0.1
17,0,0.0,0.0
376,0,1.0,0.0
169,0,0.7,0.1
19,0,0.6,0.4
376,0,1.0,0.0
0,5,0.3,0.2
393,0,0.2,0.0
13,0,0.0,0.0
34,0,1.0,0.0
205,0,0.5,0.5
7,0,0.2,0.2
1,0,0.0,0.0
23,0,0.0,0.0
2,0,0.7,0.1
23,0,0.0,0.0
179,0,1.0,0.0
724,0,0.2,-0.1
43,0,0.2,0.0
7,0,0.6,0.0
27,0,0.0,0.0
6,0,1.0,0.0
199,0,0.6,-0.2
46,0,0.6,-0.2
0,10,0.5,0.2
243,0,0.7,-0.4
6,0,0.9,0.6
31,0,0.2,-0.0
7,23,0.6,0.5
460,0,0.5,0.2
169,0,0.7,0.1
2,1,0.2,-0.7
393,0,0.2,0.0
43,0,0.2,0.0
0,1,0.0,0.0
0,4,0.6,0.5
15,0,0.4,0.1
1,0,0.0,0.0
376,0,1.0,0.0
43,0,0.2,0.0
124,0,0.4,0.2
23,0,0.0,0.0
4,0,0.5,0.5
30,0,0.0,0.0
43,0,0.2,0.0
43,0,0.2,0.0
47,0,0.0,0.0
6,0,0.0,0.0
80,0,0.4,0.4
20,0,0.0,0.0
168,0,0.7,0.3
47,0,0.0,0.0
1,1,0.2,-0.1
38,0,0.0,0.0
460,0,0.5,0.2
43,0,0.2,0.0
0,1,0.1,0.0
4,0,0.0,0.0
92,0,1.0,0.0
63,0,0.0,0.0
43,0,0.2,0.0
8,0,0.0,0.0
0,1,0.5,-0.5
0,1,0.5,0.5
55,0,0.2,0.4
2,0,0.5,0.0
27,0,0.0,0.0
178,0,0.3,0.1
2,0,0.0,0.0
169,0,0.7,0.1
243,0,0.7,-0.4
43,0,0.2,0.0
169,0,0.7,0.1
5,0,0.0,0.0
23,0,0.0,0.0
247,0,0.5,0.5
71,0,0.5,0.5
16,0,1.0,0.2
6,0,0.0,0.0
48,0,0.2,0.0
29,0,0.0,0.0
22,0,0.3,0.2
48,0,0.2,0.0
29,0,0.0,0.0
48,0,0.2,0.0
317,0,0.0,0.0
378,0,1.0,0.0
5,0,0.0,0.0
19,0,0.0,0.0
73,0,0.4,0.4
1,0,0.0,0.0
378,0,1.0,0.0
5,0,0.0,0.0
471,0,0.5,0.2
48,0,0.2,0.0
9,0,0.3,0.2
249,0,0.7,-0.4
52,0,0.0,0.0
78,0,0.2,0.2
378,0,1.0,0.0
1,0,0.0,0.0
378,0,1.0,0.0
48,0,0.2,0.0
249,0,0.7,-0.4
4,0,0.2,0.0
48,0,0.2,0.0
5,0,0.0,0.0
48,0,0.2,0.0
23,0,0.0,0.0
1,0,0.0,0.0
68,0,0.0,0.0
21,0,0.0,0.0
2,11,0.5,0.1
133,0,0.8,-0.2
7,0,0.6,0.0
48,132,0.2,0.0
0,2,0.4,0.4
133,0,0.8,-0.2
0,6,0.5,0.2
15,0,0.4,0.1
3,0,0.0,0.0
46,0,0.6,-0.2
378,0,1.0,0.0
1,2,1.0,0.0
3,14,0.2,0.2
185,0,0.0,0.0
4,0,0.2,0.0
0,1,0.0,0.0
23,0,0.0,0.0
249,0,0.7,-0.4
22,0,0.3,0.2
26,0,0.3,0.2
1,0,0.0,0.0
10,0,0.0,0.0
12,0,0.4,0.1
19,0,0.5,0.5
3,0,0.0,0.0
21,0,0.0,0.0
247,0,0.5,0.5
23,36,0.0,0.0
14,0,0.0,0.0
4,9,0.5,0.5
7,22,0.2,0.2
9,0,0.5,0.2
13,0,0.0,0.0
0,5,0.5,0.5
21,0,0.0,0.0
9,0,0.5,0.2
1,0,0.4,0.2
82,0,0.7,-0.0
52,0,0.0,0.0
47,0,0.5,0.2
0,2,0.3,0.2
13,0,0.0,0.0
249,0,0.7,-0.4
532,0,0.8,0.0
46,0,0.6,-0.2
2,0,0.3,0.2
9,0,0.5,0.2
11,0,0.0,0.0
48,0,0.0,0.0
15,0,0.4,0.1
6,0,0.3,0.1
4,0,0.0,0.0
50,0,0.5,0.5
21,0,0.0,0.0
528,0,0.0,0.0
0,3,1.0,0.5
0,1,1.0,0.6
1,0,0.0,0.0
1,0,0.0,0.0
8,0,0.0,0.0
169,0,0.7,0.1
5,0,0.0,0.0
370,0,0.9,0.3
378,0,1.0,0.0
1,0,0.8,0.2
0,7,0.5,0.0
52,0,0.0,0.0
42,0,0.0,0.0
1,0,0.5,0.2
4,2,0.0,0.0
2,3,0.4,0.1
23,0,0.0,0.0
0,1,0.2,-0.1
23,0,0.0,0.0
23,0,0.0,0.0
40,0,0.4,0.3
26,0,0.3,0.2
183,0,0.3,0.1
378,0,1.0,0.0
11,0,0.0,0.0
23,0,0.0,0.0
5,0,0.0,0.0
29,0,0.0,0.0
23,0,0.0,0.0
4,0,0.2,0.0
397,0,0.3,0.4
11,0,0.0,0.0
82,0,0.7,-0.0
23,0,0.0,0.0
27,0,0.0,0.0
1,0,0.0,0.0
4,0,0.2,0.0
46,0,0.6,-0.2
23,0,0.0,0.0
82,0,0.7,-0.0
169,0,0.7,0.1
9,0,0.5,0.2
19,0,0.6,0.4
1,2,0.4,-0.2
23,0,0.0,0.0
0,1,0.5,0.2
27,0,0.0,0.0
9,16,0.8,0.2
3,0,0.0,0.0
1,0,1.0,-0.5
471,0,0.5,0.2
2,1,0.0,0.0
30,0,0.0,0.0
6,0,0.4,-0.3
471,0,0.5,0.2
80,0,0.4,0.4
394,0,0.2,0.0
92,0,0.4,0.3
2,0,0.3,0.2
153,0,0.3,1.0
34,0,1.0,0.0
23,0,0.0,0.0
46,0,0.6,-0.2
21,42,0.0,0.0
23,0,0.0,0.0
23,0,0.0,0.0
0,1,0.0,0.0
9,0,0.0,0.0
23,35,0.0,0.0
14,0,0.0,0.0
3,0,0.5,0.5
68,0,0.0,0.0
43,0,0.0,0.0
2,0,0.1,-0.2
46,0,0.6,-0.2
5,0,0.0,0.0
11,10,0.6,0.9
9,0,0.0,0.0
51,0,0.2,0.0
68,0,0.0,0.0
14,0,0.0,0.0
34,0,1.0,0.0
22,0,0.2,0.2
11,0,0.0,0.0
26,0,0.3,0.2
34,0,1.0,0.0
24,0,0.2,0.1
378,0,1.0,0.0
22,0,0.0,0.0
179,0,1.0,0.0
5,0,0.0,0.0
0,1,0.6,-0.0
206,0,0.5,0.5
0,3,0.5,0.2
9,0,0.3,0.2
5,0,0.0,0.0
1,0,0.0,0.0
1,0,0.1,0.0
153,0,0.3,1.0
23,0,0.0,0.0
5,2,0.0,0.0
6,0,1.0,0.0
40,0,0.0,0.0
23,0,0.0,0.0
22,0,0.2,0.2
12,0,0.4,0.1
0,27,0.5,-0.3
11,0,0.0,0.0
128,0,0.2,0.2
69,0,0.6,0.1
1,0,1.0,0.0
1,2,0.3,0.1
8,0,0.0,0.0
53,0,0.5,0.5
2,1,0.3,0.1
370,0,0.9,0.3
169,0,0.7,0.1
16,0,1.0,0.0
2,2,0.6,0.1
17,0,0.6,-0.1
14,0,0.0,0.0
16,0,0.0,0.0
34,0,1.0,0.0
4,0,0.0,0.0
378,0,1.0,0.0
47,0,0.5,0.2
0,1,0.0,0.0
1,0,0.5,0.1
0,1,0.2,0.2
3,0,0.5,0.4
22,0,0.0,0.0
12,0,0.0,0.0
1,0,0.0,0.0
36,0,0.0,0.0
2,0,0.0,0.0
364,0,0.0,0.0
324,0,0.0,0.0
3,4,0.4,-0.1
419,0,0.0,0.0
91,0,0.2,-0.1
324,0,0.0,0.0
0,1,0.5,0.2
7,0,0.2,0.1
1359,0,0.4,-0.1
0,1,0.3,-0.0
84,0,0.0,0.0
1,0,0.0,0.0
84,0,0.0,0.0
12,0,0.0,0.0
473,0,0.0,0.0
65,0,0.0,0.0
1,0,0.0,0.0
55,0,0.0,0.0
400,0,0.2,0.1
91,0,0.2,-0.1
25,0,0.5,0.5
18,0,0.0,0.0
153,0,0.0,0.0
5,0,0.0,0.0
84,0,0.0,0.0
2,0,1.0,-0.5
274,0,0.4,-0.1
7,0,0.4,-0.3
1,0,0.5,0.0
153,0,0.0,0.0
1,0,0.0,0.0
0,2,0.0,0.0
22,0,0.0,0.0
1,1,0.5,0.0
0,1,0.9,-0.6
153,0,0.0,0.0
1,0,0.0,0.0
419,0,0.0,0.0
3,0,0.5,0.4
0,2,0.0,0.0
119,0,0.0,0.0
153,0,0.0,0.0
188,0,0.0,0.0
364,0,0.0,0.0
1,0,0.0,0.0
419,0,0.0,0.0
276,0,0.4,-0.1
22,0,0.0,0.0
153,0,0.0,0.0
50,0,0.0,0.0
1,1,0.0,0.0
91,0,0.2,-0.1
91,0,0.2,-0.1
2,0,0.0,0.0
3,0,0.0,0.0
324,0,0.0,0.0
5,0,0.0,0.0
400,0,0.2,0.1
7,0,0.4,-0.3
91,0,0.2,-0.1
194,0,0.2,0.0
10,0,0.5,0.5
6,0,0.5,0.5
1,0,0.8,0.2
8,0,0.0,0.0
0,1,0.5,0.4
276,0,0.4,-0.1
22,0,0.0,0.0
5,0,0.4,0.0
7,12,0.4,-0.3
1359,0,0.4,-0.1
324,0,0.0,0.0
2550,0,0.0,0.0
25,0,0.2,-0.2
419,0,0.0,0.0
194,0,0.2,0.0
1,0,0.0,0.0
419,0,0.0,0.0
1,0,0.0,0.0
419,0,0.0,0.0
1359,0,0.4,-0.1
5,0,0.0,0.0
114,0,0.0,0.0
5,0,0.0,0.0
1,0,1.0,0.0
36,0,0.8,0.4
419,0,0.0,0.0
1359,0,0.4,-0.1
1,0,0.0,0.0
745,0,0.0,0.0
2565,0,0.0,0.0
3,0,0.0,0.0
419,0,0.0,0.0
10,0,0.4,0.0
34,0,1.0,-0.6
324,0,0.0,0.0
91,0,0.2,-0.1
861,0,0.5,0.5
91,0,0.2,-0.1
177,0,0.0,0.0
2,4,0.0,0.0
84,0,0.0,0.0
276,0,0.4,-0.1
0,1,0.0,0.0
7,0,0.6,0.0
42153,0,0.8,0.1
72,0,0.5,0.5
130,0,0.2,0.2
22,0,0.2,-0.2
47,0,0.6,-0.2
13,0,0.0,0.0
47,0,0.6,-0.2
1,0,0.0,0.0
3,0,0.6,0.6
2,0,0.1,0.0
71,0,0.0,0.0
4,0,0.0,0.0
27,0,0.0,0.0
2,9,0.0,0.0
78,0,1.0,0.0
47,0,0.6,-0.2
14,0,0.0,0.0
16,0,0.4,0.1
169,0,0.7,0.3
2,0,0.3,0.2
4,0,0.0,0.0
23,0,0.0,0.0
174,0,0.7,0.1
47,0,0.6,-0.2
71,0,0.0,0.0
1,0,0.0,0.0
1,0,0.0,0.0
23,0,0.2,0.1
19,0,0.6,-0.1
389,0,1.0,0.0
30,0,0.0,0.0
9,0,0.0,0.0
3,39,0.1,-0.0
0,1,0.1,0.0
62,0,1.0,0.0
389,0,1.0,0.0
673,0,0.1,0.0
71,0,0.0,0.0
18,0,1.0,0.0
3,0,0.8,0.5
252,0,0.7,-0.4
71,0,0.0,0.0
2,13,0.0,0.0
254,0,0.5,0.5
80,0,1.0,0.0
71,0,0.0,0.0
92,0,0.0,0.0
202,0,0.6,-0.2
2,0,0.5,0.1
492,0,0.5,0.2
33,0,0.1,0.0
0,5,0.4,-0.3
389,0,1.0,0.0
535,0,0.8,0.0
47,0,0.6,-0.2
16,0,0.4,0.1
330,0,0.0,0.0
0,9,0.5,0.2
2,0,0.0,0.0
23,0,0.0,0.0
0,1,0.6,0.7
130,0,0.2,0.2
3,0,0.6,0.6
34,0,0.2,-0.0
49,0,0.5,0.5
1,31,0.1,0.1
0,5,0.0,0.0
7,0,0.6,0.0
188,0,0.3,0.1
27,0,0.0,0.0
1,0,0.0,0.0
124,0,0.5,0.5
30,0,0.0,0.0
292,0,0.1,0.0
1,0,0.6,0.6
7,0,0.0,0.0
136,0,1.0,-0.8
5,0,0.5,0.5
47,0,0.6,-0.2
31,0,0.0,0.0
0,1,0.5,0.3
82,0,0.4,0.4
17,0,0.0,0.0
19,0,0.6,-0.1
0,2,0.5,0.5
29,0,0.4,-0.2
47,0,0.6,-0.2
724,0,0.2,-0.1
174,0,0.7,0.1
56,0,0.5,0.5
35,0,1.0,0.0
47,0,0.6,-0.2
19,0,0.6,-0.1
3,3,0.4,-0.2
252,0,0.7,-0.4
112,0,0.0,0.0
7,0,0.1,0.0
16,0,0.4,0.1
10,18,0.0,0.0
56,0,0.9,-0.3
71,0,0.0,0.0
21,0,0.1,0.0
63,0,0.0,0.0
47,0,0.6,-0.2
35,0,0.2,0.1
1,30,0.0,0.0
17,0,1.0,0.0
0,1,1.0,-0.1
0,1,0.0,0.0
7,0,0.0,0.0
492,0,0.5,0.2
3,0,0.8,0.5
0,2,0.2,0.1
10,0,0.1,0.0
492,0,0.5,0.2
15,0,0.0,0.0
38,0,0.1,0.0
2,0,0.2,0.0
252,0,0.7,-0.4
47,0,0.6,-0.2
1,0,0.6,0.6
0,2,0.6,0.3
1,0,0.6,0.6
5,0,0.0,0.0
47,0,0.6,-0.2
191,0,1.0,0.0
1,7,0.0,0.0
111,0,0.0,0.0
1,3,0.0,0.0
13,0,0.4,0.1
4,0,0.4,0.4
200,0,0.0,0.0
240,0,0.0,0.0
0,4,0.0,0.0
389,0,1.0,0.0
129,0,0.5,0.5
30,0,0.0,0.0
188,0,0.3,0.1
9,0,0.0,0.0
389,0,1.0,0.0
292,0,0.1,0.0
0,22,1.0,0.8
136,0,0.8,-0.2
1,3,0.5,-0.0
47,0,0.6,-0.2
33,0,0.1,0.0
292,0,0.0,0.0
58,0,0.0,0.0
71,0,0.0,0.0
93,0,1.0,0.0
37,0,0.5,0.1
0,1,0.4,0.1
5,0,0.0,0.0
1,1,0.0,0.0
72,0,0.0,0.0
28,0,0.3,0.2
9,0,0.0,0.0
4,0,0.0,0.0
28,0,0.3,0.2
389,0,1.0,0.0
1029,0,0.0,0.0
1,1,0.0,0.0
389,0,1.0,0.0
33,0,0.6,0.6
23,0,0.2,0.1
71,0,0.0,0.0
1,0,1.0,0.6
40,0,0.0,0.0
2,0,0.5,0.3
1,0,0.0,0.0
5,23,0.0,0.0
2,3,0.0,0.0
191,0,1.0,0.0
73,0,0.5,0.2
0,3,0.5,0.2
0,1,0.5,0.5
4,0,0.0,0.0
56,0,0.5,0.5
71,0,0.0,0.0
18,0,1.0,0.0
389,0,1.0,0.0
0,3,0.3,0.1
7,0,0.4,-0.1
30,0,0.0,0.0
0,1,1.0,0.1
188,0,0.3,0.1
6,0,0.4,0.4
13,0,0.0,0.0
724,0,0.2,-0.1
71,0,0.0,0.0
20,23,0.2,0.2
47,0,0.6,-0.2
3477,0,0.5,0.0
154,0,0.3,1.0
30,0,0.0,0.0
13,0,0.4,0.1
2,0,0.7,0.6
1,0,0.0,0.0
12,0,1.0,0.8
30,0,0.0,0.0
71,0,0.0,0.0
56,0,0.5,0.5
22,0,0.2,-0.2
34,0,0.5,0.3
9,0,0.0,0.0
416,0,0.2,0.0
72,0,0.0,0.0
50,0,0.0,0.0
48,0,0.6,-0.2
9,0,0.6,0.0
48,0,0.6,-0.2
48,0,0.6,-0.2
1634,0,0.0,0.0
48,0,0.6,-0.2
30,0,0.0,0.0
28,0,0.0,0.0
1,2,0.0,0.0
48,0,0.6,-0.2
184,0,0.7,0.1
19,0,0.4,-0.2
264,0,0.7,-0.4
0,2,0.4,0.1
6,0,1.0,0.0
41,0,0.1,0.0
85,0,0.2,0.2
2,2,0.9,0.2
7,0,0.9,0.3
7,14,0.0,0.0
501,0,0.5,0.2
185,0,0.0,0.0
48,0,0.6,-0.2
48,0,0.6,-0.2
30,0,0.0,0.0
70,0,0.6,0.1
501,0,0.5,0.2
3,0,0.4,0.1
33,0,0.0,0.0
5,0,0.2,0.0
264,0,0.7,-0.4
0,2,0.5,0.5
501,0,0.5,0.2
0,1,1.0,0.0
2,0,0.3,0.2
82,0,1.0,0.0
6,0,1.0,0.0
2,0,0.3,0.1
2,13,0.4,0.2
5,24,0.4,0.4
48,0,0.6,-0.2
542,0,0.8,0.0
48,0,0.6,-0.2
48,0,0.6,-0.2
3,0,0.0,0.0
0,1,0.8,0.0
26,0,0.0,0.0
26,0,0.0,0.0
272,0,0.2,0.2
48,0,0.6,-0.2
194,0,1.0,0.0
48,0,0.6,-0.2
44,0,0.0,0.0
19,0,1.0,0.0
5,0,0.2,0.0
215,0,0.5,0.5
48,0,0.6,-0.2
34,0,0.1,0.0
27,0,0.7,-0.0
59,0,0.5,0.5
27,0,0.7,-0.0
13,0,0.0,0.0
194,0,1.0,0.0
6,4,1.0,0.0
0,1,0.4,0.1
28,0,0.7,0.5
1,2,0.0,0.0
1,0,0.0,0.0
8,0,0.3,0.2
100,0,0.0,0.0
16,0,0.4,0.1
0,4,0.3,0.2
1,4,0.4,0.0
48,145,0.6,0.0
5,8,0.4,0.1
0,1,0.7,-0.4
13,0,0.3,0.2
7,0,0.3,0.1
1,13,0.5,0.2
19,0,0.6,0.4
16,0,0.4,0.1
0,1,0.0,0.0
13,0,0.4,0.1
2,6,0.0,0.0
398,0,1.0,0.0
398,0,1.0,0.0
22,0,0.5,0.3
416,0,0.2,0.0
398,0,1.0,0.0
36,0,1.0,0.0
36,0,1.0,0.0
0,2,0.5,0.3
1,0,0.4,0.4
4,0,0.0,0.0
0,2,0.4,-0.1
2,0,0.5,0.1
16,0,0.0,0.0
264,0,0.7,-0.4
